county,locality
Mehedinti,Celnata
Mehedinti,Ceptureni
Mehedinti,Ceranganul
Mehedinti,Cerna-Varf
Mehedinti,Cernaia
Mehedinti,Cerneti
Mehedinti,Cervenita
Mehedinti,Chiciura
Mehedinti,Chilia
Mehedinti,Chitimi
Mehedinti,Ciochiuta
Mehedinti,Cioroboreni
Mehedinti,Ciovarnasani
Mehedinti,Ciresu
Mehedinti,Coada Cornetului
Mehedinti,Coada Varfului
Mehedinti,Cocorova
Mehedinti,Colaret
Mehedinti,Colibasi
Mehedinti,Comanda
Mehedinti,Comanesti
Mehedinti,Condulesti
Mehedinti,Copacioasa
Mehedinti,Coramnic
Mehedinti,Corcova
Mehedinti,Cordun
Mehedinti,Corlatel
Mehedinti,Corzu
Mehedinti,Cosovat
Mehedinti,Costanda
Mehedinti,Costesti
Mehedinti,Cotoroaia
Mehedinti,Cotoroaia de Jos
Mehedinti,Cozia
Mehedinti,Cracu Lung
Mehedinti,Cracu Muntelui
Mehedinti,Craguesti
Mehedinti,Crainici
Mehedinti,Cremenea
Mehedinti,Cremenea de Sus
Mehedinti,Cretesti
Mehedinti,Crivina
Mehedinti,Croica
Mehedinti,Cujmir
Mehedinti,Cujmiru Mic
Mehedinti,Dalbocita
Mehedinti,Dalma
Mehedinti,Danceu
Mehedinti,Darvari
Mehedinti,Dealu Lung
Mehedinti,Dealu Mare
Mehedinti,Dedovita Noua
Mehedinti,Dedovita Veche
Mehedinti,Deleni
Mehedinti,Delureni
Mehedinti,Devesel
Mehedinti,Dobra
Mehedinti,Draghesti
Mehedinti,Dragotesti
Mehedinti,Drincea
Mehedinti,Drobeta-Turnu Severin
Mehedinti,Dubova
Mehedinti,Dudasu
Mehedinti,Dudasu Schelei
Mehedinti,Dumbrava de Jos
Mehedinti,Dumbrava de Mijloc
Mehedinti,Dumbrava de Sus
Mehedinti,Dumbravita
Mehedinti,Dunarea Mica
Mehedinti,Dutesti
Mehedinti,Eibenthal
Mehedinti,Ercea
Mehedinti,Erghevita
Mehedinti,Eselnita
Mehedinti,Fantana Domneasca
Mehedinti,Fantana Mare
Mehedinti,Fantanile Negre
Mehedinti,Fata Buliga
Mehedinti,Fata Cremenii
Mehedinti,Fata Motrului
Mehedinti,Fauroaia
Mehedinti,Firizu
Mehedinti,Floresti
Mehedinti,Galeata
Mehedinti,Garbovatu de Jos
Mehedinti,Garbovatu de Sus
Mehedinti,Gardaneasa
Mehedinti,Gardoaia
Mehedinti,Garla Mica
Mehedinti,Garla-Mare
Mehedinti,Garnita
Mehedinti,Gemeni
Mehedinti,Ghelmegioaia
Mehedinti,Gheorghesti
Mehedinti,Ghigulani
Mehedinti,Giura
Mehedinti,Giuresti
Mehedinti,Giurgiani
Mehedinti,Goanta
Mehedinti,Godeanu
Mehedinti,Gogosu
Mehedinti,Golineasa
Mehedinti,Gornenti
Mehedinti,Gornovita
Mehedinti,Govodarva
Mehedinti,Greci
Mehedinti,Grozesti
Mehedinti,Gruia
Mehedinti,Gura Motrului
Mehedinti,Gura Vaii
Mehedinti,Gutu
Mehedinti,Gvardinita
Mehedinti,Halanga
Mehedinti,Halanga Mare
Mehedinti,Halanga Mica
Mehedinti,Higiu
Mehedinti,Higiu-Draghesti
Mehedinti,Hinova
Mehedinti,Hotarani
Mehedinti,Hurducesti
Mehedinti,Husnicioara
Mehedinti,Iablanita
Mehedinti,Igiroasa
Mehedinti,Ilovat
Mehedinti,Ilovita
Mehedinti,Ilovu
Mehedinti,Imoasa
Mehedinti,Isverna
Mehedinti,Iupca
Mehedinti,Izimsa
Mehedinti,Izvoarele
Mehedinti,Izvoralu
Mehedinti,Izvoralu de Jos
Mehedinti,Izvoru Anestilor
Mehedinti,Izvoru Barzii
Mehedinti,Izvoru Frumos
Mehedinti,Jiana
Mehedinti,Jiana Mare
Mehedinti,Jiana Veche
Mehedinti,Jidostita
Mehedinti,Jignita
Mehedinti,Jirov
Mehedinti,Jugastru
Mehedinti,Jugastru Nou
Mehedinti,Jugastru Vechi
Mehedinti,Jupalnic
Mehedinti,Jupanesti
Mehedinti,Lac
Mehedinti,Lahovari
Mehedinti,Lazu
Mehedinti,Linia de Sus
Mehedinti,Livezi
Mehedinti,Livezile
Mehedinti,Ludu
Mehedinti,Lumnic
Mehedinti,Lumnicu de Sus
Mehedinti,Lunca Banului
Mehedinti,Luncsoara
Mehedinti,Lupsa de Jos
Mehedinti,Lupsa de Sus
Mehedinti,Magheru
Mehedinti,Magurele
Mehedinti,Malarisca
Mehedinti,Malovat
Mehedinti,Manu
Mehedinti,Marasesti
Mehedinti,Marga
Mehedinti,Marmanu
Mehedinti,Maru Rosu
Mehedinti,Menti
Mehedinti,Meris
Mehedinti,Mijarca
Mehedinti,Mileni
Mehedinti,Mogosani
Mehedinti,Moisesti
Mehedinti,Molani
Mehedinti,Mosneni
Mehedinti,Motruleni
Mehedinti,Nadanova
Mehedinti,Negoesti
Mehedinti,Negresti
Mehedinti,Negrusa
Mehedinti,Nevatu
Mehedinti,Nicolae Balcescu
Mehedinti,Noaptesa
Mehedinti,Obarsia de Camp
Mehedinti,Obarsia-Closani
Mehedinti,Ogradena
Mehedinti,Ogradena Noua
Mehedinti,Ogradena Veche
Mehedinti,Ohaba
Mehedinti,Olteanca
Mehedinti,Opranesti
Mehedinti,Oprisor
Mehedinti,Orbeni
Mehedinti,Orevita Mare
Mehedinti,Orevita Mica
Mehedinti,Orsova
Mehedinti,Orsova (historical)
Mehedinti,Ostrovu Corbului
Mehedinti,Ostrovu Mare
Mehedinti,Padina Mare
Mehedinti,Padina Mica
Mehedinti,Paltinisu
Mehedinti,Papesti
Mehedinti,Parlagele
Mehedinti,Parvulesti
Mehedinti,Pasarani
Mehedinti,Patulele
Mehedinti,Paunesti
Mehedinti,Pavat
Mehedinti,Peretu
Mehedinti,Peri
Mehedinti,Pesteana
Mehedinti,Pestenuta
Mehedinti,Petra
Mehedinti,Petris
Mehedinti,Piatra Alba
Mehedinti,Pistrita
Mehedinti,Pitulasi
Mehedinti,Plai
Mehedinti,Plavisevita
Mehedinti,Plopi
Mehedinti,Pluta
Mehedinti,Podeni
Mehedinti,Podu Grosului
Mehedinti,Poiana
Mehedinti,Poiana Gruii
Mehedinti,Ponoarele
Mehedinti,Poroina
Mehedinti,Poroina Mare
Mehedinti,Poroinita
Mehedinti,Posta Veche
Mehedinti,Prejna
Mehedinti,Prejneni
Mehedinti,Priboiesti
Mehedinti,Prisaceaua
Mehedinti,Pristol
Mehedinti,Proitesti
Mehedinti,Prunaru
Mehedinti,Prunisor
Mehedinti,Punghina
Mehedinti,Puscasu
Mehedinti,Putinei
Mehedinti,Racova
Mehedinti,Radutesti
Mehedinti,Raiculesti
Mehedinti,Rascolesti
Mehedinti,Recea
Mehedinti,Rocsoreni
Mehedinti,Rogova
Mehedinti,Rosia
Mehedinti,Rosiori
Mehedinti,Rudina
Mehedinti,Runcusoru
Mehedinti,Ruptura
Mehedinti,Salatruc
Mehedinti,Salcia
Mehedinti,Samarinesti
Mehedinti,Sardanesti
Mehedinti,Sardanestii de Jos
Mehedinti,Sardanestii de Sus
Mehedinti,Satu Mare
Mehedinti,Satu Nou
Mehedinti,Scapau
Mehedinti,Schela Cladovei
Mehedinti,Schinteiesti
Mehedinti,Schitu Topolnitei
Mehedinti,Scorila
Mehedinti,Securicea
Mehedinti,Selistea
Mehedinti,Selisteni
Mehedinti,Selistiuta
Mehedinti,Severinesti
Mehedinti,Sfodea
Mehedinti,Simian
Mehedinti,Sipotu
Mehedinti,Sirinia
Mehedinti,Siroca
Mehedinti,Siscu-Rosu
Mehedinti,Sisesti
Mehedinti,Sisestii de Sus
Mehedinti,Slasoma
Mehedinti,Slatinicu Mare
Mehedinti,Slatinicu Mic
Mehedinti,Smadovicioara
Mehedinti,Smadovita
Mehedinti,Socodor
Mehedinti,Sovarna
Mehedinti,Sovarna de Sus
Mehedinti,Sperlesti
Mehedinti,Stancesti
Mehedinti,Stanesti
Mehedinti,Stangaceaua
Mehedinti,Stefan Odobleja
Mehedinti,Stejaru
Mehedinti,Stignita
Mehedinti,Stircovita
Mehedinti,Stiucani
Mehedinti,Strehaia
Mehedinti,Stroesti
Mehedinti,Studina
Mehedinti,Suharu
Mehedinti,Susita
Mehedinti,Svinita
Mehedinti,Talapanu
Mehedinti,Tamna
Mehedinti,Tantaru
Mehedinti,Tarnita
Mehedinti,Tarsa
Mehedinti,Teodoreni
Mehedinti,Tiganasi
Mehedinti,Tismana
Mehedinti,Tisovita
Mehedinti,Titerlesti
Mehedinti,Titirigi
Mehedinti,Traian
Mehedinti,Tufari
Mehedinti,Tunari
Mehedinti,Turtaba
Mehedinti,Ursoaia
Mehedinti,Valea Alunului
Mehedinti,Valea Anilor
Mehedinti,Valea Bisericii
Mehedinti,Valea Buna
Mehedinti,Valea Copcii
Mehedinti,Valea Cosustei
Mehedinti,Valea Marcului
Mehedinti,Valea Perilor
Mehedinti,Valea Petrii
Mehedinti,Valea Porumbului
Mehedinti,Valea Prunisorului
Mehedinti,Valea Teiului
Mehedinti,Valea Turcilor
Mehedinti,Valea Udristii
Mehedinti,Valea Ursului
Mehedinti,Vanatori
Mehedinti,Vanju-Mare
Mehedinti,Vanjulet
Mehedinti,Varciorova
Mehedinti,Varodia
Mehedinti,Viasu
Mehedinti,Vidimiresti
Mehedinti,Visina
Mehedinti,Vladaia
Mehedinti,Vladasesti
Mehedinti,Vladica
Mehedinti,Voloiac
Mehedinti,Voloicel
Mehedinti,Vrancea
Mehedinti,Vrata
Mehedinti,Zegaia
Mehedinti,Zegujani
Mures,Abud
Mures,Abus
Mures,Acatari
Mures,Adamus
Mures,Adrian
Mures,Adrianu Mare
Mures,Adrianu Mic
Mures,Agristeu
Mures,Albesti
Mures,Alunis
Mures,Andreneasa
Mures,Angofa
Mures,Apalina
Mures,Apold
Mures,Archita
Mures,Armenis
Mures,Arsita
Mures,Atintis
Mures,Aurel Vlaicu
Mures,Avramesti
Mures,Bagaciu
Mures,Bahnea
Mures,Baita
Mures,Bala
Mures,Balauseri
Mures,Balda
Mures,Band
Mures,Bara
Mures,Barboasa
Mures,Barbosi
Mures,Bardesti
Mures,Barlibas
Mures,Barlibasoaia
Mures,Barza
Mures,Batos
Mures,Bedeni
Mures,Beica de Jos
Mures,Beica de Sus
Mures,Bendorf
Mures,Bereni
Mures,Berghia
Mures,Bernadea
Mures,Beu
Mures,Bezid
Mures,Bezidu Nou
Mures,Bicasu
Mures,Bichis
Mures,Bistra Muresului
Mures,Blidireasa
Mures,Bobohalma
Mures,Bogata
Mures,Boiu
Mures,Bolintineni
Mures,Bologaia
Mures,Bord
Mures,Bordosiu
Mures,Borzia
Mures,Borzond
Mures,Botei
Mures,Botez
Mures,Botorca
Mures,Bozed
Mures,Bozeni
Mures,Bozias
Mures,Bradetelu
Mures,Brancovenesti
Mures,Breaza
Mures,Budiu Mic
Mures,Bujor
Mures,Bujor-Hodaie
Mures,Caciulata
Mures,Cacuciu
Mures,Calimanesti
Mures,Calugareni
Mures,Caluseri
Mures,Campenita
Mures,Campu Cetatii
Mures,Candu
Mures,Capalna de Sus
Mures,Capeti
Mures,Capusu de Campie
Mures,Casva
Mures,Catunu Fermei de Stat
Mures,Cecalaca
Mures,Ceie
Mures,Cerghid
Mures,Cerghizel
Mures,Ceuas
Mures,Ceuasu de Campie
Mures,Chendu
Mures,Chendu Mic
Mures,Chetani
Mures,Chibed
Mures,Chiheru de Jos
Mures,Chiheru de Sus
Mures,Chilii
Mures,Chinari
Mures,Chincius
Mures,Chirileu
Mures,Chirus
Mures,Chisalita
Mures,Ciba
Mures,Cibu
Mures,Cinta
Mures,Cioarga
Mures,Ciobotani
Mures,Cioc
Mures,Cipaieni
Mures,Cipau
Mures,Ciresenii
Mures,Ciretea
Mures,Cirhagau
Mures,Ciulea
Mures,Ciurgau
Mures,Cloasterf
Mures,Coasta Grindului
Mures,Coasta Mare
Mures,Comori
Mures,Corbesti
Mures,Cordos
Mures,Cornesti
Mures,Coroi
Mures,Coroisanmartin
Mures,Corunca
Mures,Cotorinau
Mures,Cotus
Mures,Cozma
Mures,Craciunesti
Mures,Craiesti
Mures,Cris
Mures,Cristesti
Mures,Cselye
Mures,Cucerdea
Mures,Cuci
Mures,Cuiesd
Mures,Culpiu
Mures,Cund
Mures,Curete
Mures,Curteni
Mures,Custelnic
Mures,Daia
Mures,Dalu
Mures,Dambau
Mures,Dambu
Mures,Damieni
Mures,Danes
Mures,Dataseni
Mures,Deag
Mures,Deaj
Mures,Deda
Mures,Dedrad
Mures,Deleni
Mures,Dileu Nou
Mures,Dileu Vechi
Mures,Dobra
Mures,Domald
Mures,Draculea Bandului
Mures,Drojdii
Mures,Dubistea de Padure
Mures,Dulcea
Mures,Dumbrava
Mures,Dumbrava-Vale
Mures,Dumbravioara
Mures,Dumitreni
Mures,Dumitresti
Mures,Dupa Deal
Mures,Dupa Hula
Mures,Ercea
Mures,Eremieni
Mures,Eremitu
Mures,Ernea Saseasca
Mures,Ernei
Mures,Fagadau Lotului
Mures,Fanate
Mures,Fanatele Capusului
Mures,Fanatele Madarasului
Mures,Fanatele Socolului
Mures,Fantana Babii
Mures,Fantanele
Mures,Faragau
Mures,Feleag
Mures,Fenispatac
Mures,Filea
Mures,Filitelnic
Mures,Filpisu Mare
Mures,Filpisu Mic
Mures,Fitcau
Mures,Foi
Mures,Frunte
Mures,Frunzeni
Mures,Fundatura
Mures,Fundoaia
Mures,Gaiesti
Mures,Galaoaia
Mures,Galateni
Mures,Galesti
Mures,Gambut
Mures,Ganesti
Mures,Gaura Sangerului
Mures,Gheja
Mures,Gheorghe Doja
Mures,Ghidasteu
Mures,Ghindari
Mures,Ghinesti
Mures,Giulus
Mures,Giurgis
Mures,Glajarie
Mures,Glodeni
Mures,Gogan
Mures,Gogan-Varolea
Mures,Goreni
Mures,Gornesti
Mures,Gradini
Mures,Grausorul
Mures,Grebenisu de Campie
Mures,Grindeni
Mures,Groapa Radaii
Mures,Grui
Mures,Gruisor
Mures,Gurghiu
Mures,Habic
Mures,Hadareni
Mures,Hagau
Mures,Haranglab
Mures,Hartau
Mures,Herepea
Mures,Herghelia
Mures,Hetiur
Mures,Hodac
Mures,Hodaia
Mures,Hodosa
Mures,Hotesti
Mures,Iara de Mures
Mures,Ibanesti
Mures,Ibanesti-Padure
Mures,Icland
Mures,Iclandu Mare
Mures,Iclanzel
Mures,Ideciu de Jos
Mures,Ideciu de Sus
Mures,Idicel
Mures,Idicel-Padure
Mures,Idiciu
Mures,Idrifaia
Mures,Ieducapu
Mures,Ierbus
Mures,Iernut
Mures,Iernuteni
Mures,Ihod
Mures,Ilieni
Mures,Iliesi
Mures,Ilioara
Mures,Iod
Mures,Isla
Mures,Istan-Tau
Mures,Istihaza
Mures,Isuica
Mures,Ivanesti
Mures,Jabenita
Mures,Jacodu
Mures,Jacu
Mures,La Drumul Tarii
Mures,Lapus
Mures,Lapusna
Mures,Larga
Mures,Larsa
Mures,Lascud
Mures,Laslau Mare
Mures,Laslau Mic
Mures,Laureni
Mures,Lechincioara
Mures,Lechinta
Mures,Lefaia
Mures,Lenis
Mures,Leordeni
Mures,Leorinta
Mures,Leorinta-Saulia
Mures,Lepindea
Mures,Lint
Mures,Livezeni
Mures,Logig
Mures,Lotu
Mures,Ludus
Mures,Luieriu
Mures,Lunca
Mures,Lunca Bradului
Mures,Lunca Muresului
Mures,Macicasesti
Mures,Madaras
Mures,Madaraseni
Mures,Magherani
Mures,Magherus
Mures,Maia
Mures,Maiad
Mures,Maioresti
Mures,Malaesti
Mures,Maldaoci
Mures,Malea
Mures,Marasesti
Mures,Marculeni
Mures,Martia
Mures,Matrici
Mures,Melin
Mures,Merisor
Mures,Merisoru
Mures,Mestecanisul
Mures,Mestera
Mures,Mica
Mures,Miercurea Nirajului
Mures,Mihai Viteazu
Mures,Mihesu de Campie
Mures,Milasel
Mures,Mirigioaia
Mures,Mitresti
Mures,Moara de Jos
Mures,Mogoaia
Mures,Moisa
Mures,Morareni
Mures,Moresti
Mures,Morut
Mures,Mosuni
Mures,Mura Mare
Mures,Mura Mica
Mures,Mureni
Mures,Mureseni
Mures,Murgesti
Mures,Nadasa
Mures,Nades
Mures,Nandra
Mures,Nazna
Mures,Neagra
Mures,Neaua
Mures,Negrenii de Campie
Mures,Nicolesti
Mures,Nima Milaselului
Mures,Nima Raciului
Mures,Oarba de Mures
Mures,Obarsie
Mures,Odrihei
Mures,Ogra
Mures,Onuca
Mures,Ormenis
Mures,Oroiu
Mures,Oroiu de Campie
Mures,Orosia
Mures,Orsova
Mures,Orsova-Padure
Mures,Ozd
Mures,Pacureni
Mures,Padurea
Mures,Padureni
Mures,Paingeni
Mures,Panet
Mures,Papiu Ilarian
Mures,Parau Crucii
Mures,Parau Mare
Mures,Pasareni
Mures,Patru-Paul
Mures,Paucisoara
Mures,Pauloaia
Mures,Peris
Mures,Petea
Mures,Petelea
Mures,Petrilaca
Mures,Petrilaca de Mures
Mures,Pietris
Mures,Pipea
Mures,Poarta
Mures,Poduri
Mures,Pogaceaua
Mures,Poienita
Mures,Porumbac
Mures,Porumbeni
Mures,Pripoare
Mures,Pusta
Mures,Racamet
Mures,Raciu
Mures,Ranta
Mures,Rapa de Jos
Mures,Rastolita
Mures,Razoare
Mures,Recea
Mures,Reghin
Mures,Reghin-Sat
Mures,Remetea
Mures,Rigmani
Mures,Rora
Mures,Rosiori
Mures,Roteni
Mures,Roua
Mures,Rusii Munti
Mures,Rusu
Mures,Sabed
Mures,Sacadat
Mures,Sacadat-Coher
Mures,Sacalu de Padure
Mures,Sacareni
Mures,Saes
Mures,Salard
Mures,Salasuri
Mures,Salcud
Mures,Sambrias
Mures,Sancraiu de Mures
Mures,Sandru
Mures,Sangeorgiu de Campie
Mures,Sangeorgiu de Mures
Mures,Sangeorgiu de Padure
Mures,Sanger
Mures,Sangeru de Padure
Mures,Saniacob
Mures,Sanisor
Mures,Sanmarghita
Mures,Sanmartinu de Campie
Mures,Sanmihai de Padure
Mures,Sanpaul
Mures,Sanpetru de Campie
Mures,Sansimion
Mures,Santana de Mures
Mures,Santana Nirajului
Mures,Santandrei
Mures,Santioana
Mures,Santioana de Mures
Mures,Santu
Mures,Sanvasii
Mures,Sapartoc
Mures,Sarateni
Mures,Sardu Nirajului
Mures,Sarmasel
Mures,Sarmasel-Gara
Mures,Sarmasu
Mures,Saschiz
Mures,Sasveres
Mures,Satu Nou
Mures,Satul Nou
Mures,Saulia
Mures,Saulita
Mures,Sausa
Mures,Scurta
Mures,Sebes
Mures,Seleus
Mures,Senereus
Mures,Serbeni
Mures,Seuca
Mures,Seulia de Mures
Mures,Sfantu Gheorghe
Mures,Sicele
Mures,Siclod-Coasta
Mures,Sighisoara
Mures,Silea Nirajului
Mures,Sincai
Mures,Sincai-Fanate
Mures,Soard
Mures,Socolu de Campie
Mures,Soimus
Mures,Solocma
Mures,Solovastru
Mures,Somostelnic
Mures,Soromiclea
Mures,Soscut
Mures,Sovata
Mures,Sovata Bai
Mures,Stanceni
Mures,Stefanca
Mures,Stefaneaca
Mures,Stefanesti
Mures,Stejarenii
Mures,Stejeris
Mures,Sub Padure
Mures,Suplac
Mures,Suseni
Mures,Suveica
Mures,Tablaseni
Mures,Tagsor-Gara
Mures,Tampa
Mures,Targu Mures
Mures,Tarnaveni
Mures,Tau
Mures,Taureni
Mures,Teleac
Mures,Tigmandru
Mures,Tiptelnic
Mures,Tireu
Mures,Tirimia
Mures,Tirimioara
Mures,Tisieu
Mures,Titiana
Mures,Toaca
Mures,Tofalau
Mures,Toldal
Mures,Tonciu
Mures,Topa
Mures,Torba
Mures,Trei Sate
Mures,Troita
Mures,Tusinu
Mures,Uila
Mures,Ulies
Mures,Ungheni
Mures,Uricea
Mures,Urisiu de Jos
Mures,Urisiu de Sus
Mures,Ursoaia
Mures,Utashazu
Mures,Vadas
Mures,Vadu
Mures,Vaidacuta
Mures,Vaideiu
Mures,Valea
Mures,Valea Albestiului
Mures,Valea Bradului
Mures,Valea Crisului
Mures,Valea Daii
Mures,Valea Fratiei
Mures,Valea Glodului
Mures,Valea Iclandului
Mures,Valea Izvoarelor
Mures,Valea Larga
Mures,Valea Mare
Mures,Valea Padurii
Mures,Valea Petrisului
Mures,Valea Rece
Mures,Valea Salardului
Mures,Valea Sanmartinului
Mures,Valea Sanpetrului
Mures,Valea Sapartocului
Mures,Valea Sasului
Mures,Valea Seaca
Mures,Valea Surii
Mures,Valea Uliesului
Mures,Valea Ungurului
Mures,Valea Uriesului
Mures,Valeni
Mures,Valenii
Mures,Valenii de Mures
Mures,Valisoara
Mures,Valureni
Mures,Vames-Odriheiu
Mures,Vanatori
Mures,Vargata
Mures,Vatava
Mures,Venchi
Mures,Veta
Mures,Vetca
Mures,Vidrasau
Mures,Viforoasa
Mures,Viilor
Mures,Viisoara
Mures,Visinelu
Mures,Voiniceni
Mures,Voivodeni
Mures,Vulcan
Mures,Zagar
Mures,Zapodea
Mures,Zau de Campie
Mures,Zimti
Neamt,Adjudeni
Neamt,Agafeni
Neamt,Agapia
Neamt,Agarcia
Neamt,Almas
Neamt,Aprodu Purice
Neamt,Aramesti
Neamt,Aramesti-Boeresti
Neamt,Aramesti-Razesi
Neamt,Aramoaia
Neamt,Ardeluta
Neamt,Ata
Neamt,Audia
Neamt,Averesti
Neamt,Bahna
Neamt,Bahna Mare
Neamt,Bahnisoara
Neamt,Balanesti
Neamt,Balanu
Neamt,Balomiresti
Neamt,Baltatesti
Neamt,Balusesti
Neamt,Baneasa
Neamt,Bara
Neamt,Bara-Sat
Neamt,Bara-Targ
Neamt,Baratca
Neamt,Barcanesti
Neamt,Bargauani
Neamt,Barjoveni
Neamt,Barnadel
Neamt,Barnadu
Neamt,Barticesti
Neamt,Basta
Neamt,Batranesti
Neamt,Betesti
Neamt,Bicajelu
Neamt,Bicaz
Neamt,Bicaz Centru
Neamt,Bicaz-Chei
Neamt,Bicazu Ardelean
Neamt,Bisericani
Neamt,Bistra
Neamt,Bistricioara
Neamt,Bistrita
Neamt,Blebea
Neamt,Boboiesti
Neamt,Boboteni
Neamt,Bodesti
Neamt,Bodestii de Jos
Neamt,Boghicea
Neamt,Bogzesti
Neamt,Boistea
Neamt,Borca
Neamt,Bordea
Neamt,Borlesti
Neamt,Bornis
Neamt,Borseni
Neamt,Botesti
Neamt,Bozieni
Neamt,Bozienii de Sus
Neamt,Bradu
Neamt,Branisteni
Neamt,Branistenii de Jos
Neamt,Branistenii de Sus
Neamt,Branzeni
Neamt,Brasauti
Neamt,Brates
Neamt,Bratu
Neamt,Breaza
Neamt,Britcani
Neamt,Brosteni
Neamt,Brusturi
Neamt,Bucium
Neamt,Buciumi-Precista
Neamt,Bucureni
Neamt,Buda
Neamt,Budesti
Neamt,Buhalnita
Neamt,Buhonca
Neamt,Bunghi
Neamt,Buruienesti
Neamt,Busmei
Neamt,Busmeni
Neamt,Butnaresti
Neamt,Caciulati
Neamt,Caciulesti
Neamt,Calugareni
Neamt,Candesti
Neamt,Capsa
Neamt,Carlig
Neamt,Carligi
Neamt,Carnu
Neamt,Cartieru Nou
Neamt,Casaria
Neamt,Catuna
Neamt,Catunele
Neamt,Causeni
Neamt,Cazaci
Neamt,Ceahlau
Neamt,Certieni
Neamt,Chicerea
Neamt,Chilia
Neamt,Chilii
Neamt,Chintinici
Neamt,Chiriteni
Neamt,Chisirig
Neamt,Cindia
Neamt,Ciornei
Neamt,Ciritei
Neamt,Ciurea
Neamt,Climesti
Neamt,Cojujana
Neamt,Condreni
Neamt,Contesti
Neamt,Cordun
Neamt,Corhana
Neamt,Corni
Neamt,Coroiu
Neamt,Costisa
Neamt,Cotu Boeresei
Neamt,Cotu lui Balan
Neamt,Cotu Vames
Neamt,Cracaoani
Neamt,Cracaul Negru
Neamt,Craesti
Neamt,Craiesti
Neamt,Crivaia
Neamt,Cuci
Neamt,Cucosi
Neamt,Cuejdiu
Neamt,Cujbeni
Neamt,Curechistea
Neamt,Cut
Neamt,Damuc
Neamt,Damucu de Sus
Neamt,Danesti
Neamt,Darloaia
Neamt,Darmanesti
Neamt,David
Neamt,Davideni
Neamt,Deleni
Neamt,Doamna
Neamt,Dobreni
Neamt,Dochia
Neamt,Dodeni
Neamt,Doina
Neamt,Dolhesti
Neamt,Doljesti
Neamt,Domcu Dinauntru
Neamt,Dornesti
Neamt,Draganesti
Neamt,Dragomiresti
Neamt,Dragova
Neamt,Dranesti
Neamt,Dreptu
Neamt,Dreptu de Jos
Neamt,Dulcesti
Neamt,Dumbrava
Neamt,Dumbrava Rosie
Neamt,Dumbrava Rosie din Vale
Neamt,Dumbrava-Deal
Neamt,Dumbravele
Neamt,Dupa Deal
Neamt,Durau
Neamt,Dusesti
Neamt,Farcasa
Neamt,Fartigi
Neamt,Faurei
Neamt,Fauri
Neamt,Filioara
Neamt,Frasinel
Neamt,Frumosu
Neamt,Frunzeni
Neamt,Gadinti
Neamt,Galu
Neamt,Garcina
Neamt,Garcina de Sus
Neamt,Garcinita
Neamt,Gavrilesceni
Neamt,Ghelaiesti
Neamt,Gheraesti
Neamt,Gheraestii Noi
Neamt,Gherman
Neamt,Ghidion
Neamt,Ghigoiesti
Neamt,Ghindaoani
Neamt,Ghinitesti
Neamt,Ghioca
Neamt,Girov
Neamt,Giulesti
Neamt,Giulestii din Deal
Neamt,Giurgeni
Neamt,Gorovei
Neamt,Gorun
Neamt,Gosmani
Neamt,Grinties
Neamt,Grintiesu Mic
Neamt,Gropi
Neamt,Grosi
Neamt,Grozavesti
Neamt,Grumazesti
Neamt,Gura Damuc
Neamt,Gura Oantului
Neamt,Gura Vaii
Neamt,Hamzoaia
Neamt,Hangu
Neamt,Hanul Ancutei
Neamt,Hartesti
Neamt,Hartop
Neamt,Hlapesti
Neamt,Hociungi
Neamt,Hoisesti
Neamt,Holm
Neamt,Homiceni
Neamt,Horia
Neamt,Huisurez
Neamt,Humulesti
Neamt,Humulestii Noi
Neamt,Hurduzan
Neamt,Icusesti
Neamt,Ingaresti
Neamt,Ion Creanga
Neamt,Itrinesti
Neamt,Iucsa
Neamt,Ivanes
Neamt,Izvoare
Neamt,Izvoru
Neamt,Izvoru Alb
Neamt,Izvoru Muntelui
Neamt,Jecu
Neamt,Jidesti
Neamt,Joseni
Neamt,Julfeni
Neamt,Laposu
Neamt,Largu
Neamt,Lecuseni
Neamt,Leghin
Neamt,Lela
Neamt,Letesti
Neamt,Liliac
Neamt,Linsesti
Neamt,Litca
Neamt,Lozia
Neamt,Luminis
Neamt,Lunca
Neamt,Lunca Bicazului
Neamt,Lunca Bisericii
Neamt,Lunca Gamurii
Neamt,Lunca Moldovei
Neamt,Lutca
Neamt,Maciucas
Neamt,Madei
Neamt,Magazia
Neamt,Mahala
Neamt,Malici
Neamt,Maliciu
Neamt,Malu
Neamt,Manastirea Agapia
Neamt,Manastirea Bisericani
Neamt,Manastirea Durau
Neamt,Manastirea Horoiata
Neamt,Manastirea Neamt
Neamt,Manoaia
Neamt,Maratei
Neamt,Marceni
Neamt,Marginea
Neamt,Margineni
Neamt,Marmureni
Neamt,Mastacan
Neamt,Maxinesti
Neamt,Mesteacan
Neamt,Micsunesti
Neamt,Mirauteni
Neamt,Mircesti
Neamt,Miron Costin
Neamt,Mitocu Balan
Neamt,Moldoveni
Neamt,Moreni
Neamt,Moscotesti
Neamt,Muncelu
Neamt,Muncelu de Jos
Neamt,Munteni
Neamt,Munteni Gheraesti
Neamt,Neacsa
Neamt,Neagra
Neamt,Nechit
Neamt,Negoesti
Neamt,Negresti
Neamt,Negritesti
Neamt,Negulesti
Neamt,Nemtisor
Neamt,Netezi
Neamt,Nicolae Balcescu
Neamt,Nisiporesti
Neamt,Nistria
